Order Date,Product ID,Order Quantity
11-10-2021,2115ZX,7
03-01-2022,2173ZX,2
19-11-2022,3250ZX,175
11-11-2022,1163ZX,44
08-01-2022,3619ZX,80
09-08-2022,2396ZX,440
16-07-2022,2212XX,3
23-10-2022,2867XX,10
22-01-2022,2016ZX,154
23-08-2022,1601XX,1
30-11-2021,3420XX,1
07-10-2021,1499XX,163
21-11-2021,2487YX,109
07-08-2022,2044ZX,4
05-08-2021,2564YX,80
20-08-2021,1486ZX,2
24-02-2022,1624ZX,5
11-02-2022,1970ZX,50
09-07-2022,1445YX,1
21-09-2022,3053XX,13
01-12-2021,1497ZX,50
16-06-2022,3125XX,3
30-12-2021,2229XX,3
27-07-2021,2212XX,2
24-01-2022,1499XX,119
17-11-2022,2564YX,20
28-01-2022,1130XX,350
06-05-2022,3462XX,50
27-02-2022,2170YX,5
06-08-2022,2953YX,30
03-11-2022,2236ZX,6
17-08-2022,2025XX,7
16-09-2021,1193YX,48
02-03-2022,2291XX,86
08-03-2022,2752XX,205
21-10-2021,2277XX,416
24-05-2022,3079YX,463
14-04-2022,1970ZX,70
07-07-2022,2988XX,1
24-12-2021,3075YX,178
08-10-2021,1234YX,163
17-07-2022,3084ZX,6
16-09-2022,2317ZX,1500
02-12-2021,2923ZX,4
03-03-2022,3462XX,100
02-06-2022,2277XX,112
24-11-2022,2053YX,2
02-12-2021,2714ZX,750
05-07-2022,3138ZX,4
09-08-2022,2326ZX,100
10-11-2021,2337ZX,867
21-08-2022,1497ZX,29.7
06-08-2021,2501ZX,209
09-08-2022,3084ZX,1
09-10-2022,2632XX,319
22-01-2022,2396ZX,500
12-09-2022,3448ZX,50
10-10-2021,2277XX,359
26-04-2022,3502YX,10
13-05-2022,2013XX,80
08-11-2021,2189ZX,2
01-10-2021,2227XX,2
03-09-2021,2025XX,80
27-06-2022,1234YX,235
15-09-2022,1479ZX,10
05-08-2021,2498ZX,2
19-07-2022,2200ZX,1
20-06-2022,2938ZX,19
17-06-2022,1906ZX,3
28-08-2021,2212ZX,3
28-11-2021,3120YX,2
22-02-2022,3502YX,13
17-01-2022,2501ZX,500
27-05-2022,2277XX,3390
21-11-2022,2337ZX,40504
30-10-2022,1163ZX,32
29-12-2021,1116ZX,1302
24-08-2021,1582ZX,1
13-07-2022,1586ZX,8
03-06-2022,3407ZX,6
04-04-2022,2396ZX,40
17-01-2022,1956XX,1
16-03-2022,1234YX,38
19-02-2022,2291XX,553
27-08-2021,2317ZX,900
01-09-2021,1945XX,2
07-06-2022,1486ZX,3
10-11-2021,1464XX,4
04-10-2021,2013XX,44
26-01-2022,3053XX,26
19-01-2022,1464XX,2
29-12-2021,3399XX,4
15-05-2022,2317ZX,100
15-10-2022,2513ZX,1
30-08-2021,1716XX,3
29-09-2021,1908XX,1
16-10-2021,2501ZX,8725
15-09-2022,2396ZX,9101
18-03-2022,2923ZX,10
05-02-2022,2291XX,355
04-08-2022,2953ZX,1
02-03-2022,2044ZX,1
01-07-2022,2501ZX,154
20-05-2022,1441XX,17
29-05-2022,1479ZX,8
08-10-2022,3413XX,20
04-12-2021,1584YX,1
15-02-2022,2170YX,2
11-08-2022,2501ZX,1221
19-02-2022,3413XX,200
07-10-2021,2867XX,8
12-07-2022,2021ZX,1094
02-12-2021,2621XX,3
11-12-2021,1317ZX,1
01-09-2021,2060XX,10
17-11-2022,3551ZX,100
12-12-2021,3177ZX,67.5
22-07-2022,3495ZX,15
16-04-2022,1379ZX,9
23-12-2021,1499ZX,3
28-07-2021,3404ZX,4
19-10-2021,1163ZX,147
04-10-2022,3025ZX,1
18-10-2021,2923ZX,30
20-10-2022,1967YX,450
05-06-2022,3079YX,108
10-02-2022,2938ZX,2
12-04-2022,1009XX,1078
01-11-2021,2606XX,6
20-11-2021,3448ZX,10
10-10-2021,1956XX,1
30-08-2021,1234YX,20
08-06-2022,3448ZX,50
15-04-2022,1630YX,3
15-07-2022,1499XX,30
26-12-2021,1514YX,1
09-11-2021,3365ZX,2
19-11-2021,2498ZX,1
16-06-2022,2729XX,37
05-05-2022,3053XX,3
25-10-2022,2994ZX,1
28-01-2022,3160YX,6
01-01-2022,3025ZX,7
08-08-2021,3160YX,10
31-03-2022,3423ZX,1
13-10-2022,2013XX,230
26-02-2022,1366YX,4
01-12-2021,2142ZX,2
26-07-2021,2096YX,6
09-10-2022,3138ZX,8
30-03-2022,2938ZX,5
22-06-2022,1009XX,20
19-09-2022,3027ZX,2
20-09-2022,1497ZX,61
20-09-2021,3027ZX,1
04-10-2021,3079YX,14
15-07-2021,2501ZX,693
17-01-2022,1083XX,861
01-10-2022,2291XX,32
20-02-2022,3420XX,2
23-08-2022,1486ZX,7
25-08-2021,3079YX,15
20-07-2022,2508YX,5
26-05-2022,2331ZX,150
10-09-2022,3084ZX,1
21-02-2022,3345XX,2
28-03-2022,2096YX,6
04-04-2022,2953ZX,1
10-04-2022,1908XX,1
22-11-2021,2803YX,116
21-11-2022,3512XX,11970
13-08-2021,2672YX,134
15-10-2022,2501ZX,86
26-10-2021,1317ZX,1
07-08-2021,1486ZX,10
26-09-2022,1385ZX,7
26-08-2022,1116ZX,300
18-08-2021,3084ZX,1
08-10-2022,3250ZX,275
23-12-2021,2429YX,140
27-11-2021,3590YX,18
07-11-2022,1130XX,1160
18-10-2021,1486ZX,1
07-03-2022,3120YX,5
22-04-2022,2513ZX,1
30-09-2022,3619ZX,400
04-08-2021,1330ZX,2
04-12-2021,3084ZX,1
10-04-2022,1499XX,122
16-09-2022,2016ZX,414
24-03-2022,2053YX,3
17-02-2022,2867XX,33
16-02-2022,1967YX,430
17-07-2022,1993XX,250
04-12-2021,2212XX,3
19-10-2022,3512XX,1575
15-04-2022,3461ZX,4
23-05-2022,2646XX,64
16-04-2022,1497ZX,132
14-12-2021,3502YX,2
29-11-2021,3053XX,5
03-02-2022,1145YX,21
03-05-2022,1511ZX,10
15-08-2022,3250ZX,375
25-01-2022,1077ZX,2163
16-01-2022,3423ZX,1
26-12-2021,2291XX,441
15-07-2022,1993XX,900
16-08-2021,1193YX,68
15-03-2022,1882ZX,1
24-11-2021,2847YX,116
15-01-2022,1964YX,590
07-08-2022,3132YX,1
24-12-2021,3610XX,5
24-09-2021,2923ZX,4
02-08-2021,3404ZX,30
27-08-2022,2930ZX,1
14-09-2021,1964YX,330
24-11-2022,2212XX,2
09-01-2022,1083XX,1866
16-08-2022,2331ZX,60
13-12-2021,2331ZX,82
26-09-2021,2970ZX,1
17-08-2022,1083XX,1220
05-01-2022,3205XX,1
16-11-2022,2039ZX,5
25-09-2021,3345XX,2
12-04-2022,2331ZX,160
17-01-2022,3079YX,90
14-01-2022,1499ZX,1
29-12-2021,1009XX,200
03-04-2022,2336YX,22
01-12-2021,3533ZX,2100
21-08-2021,3512XX,3360
15-06-2022,1116ZX,12660
18-07-2022,3177ZX,67.5
13-06-2022,2060XX,2
02-07-2022,1668ZX,30
30-12-2021,3590YX,8
04-12-2021,3027ZX,1
20-10-2021,2170YX,4
08-11-2021,1630YX,2
20-10-2021,1511ZX,30
18-10-2021,2013XX,2.5
05-08-2022,1979XX,620
11-09-2022,3576YX,4
09-04-2022,3358YX,1
11-10-2021,1479ZX,5
04-12-2021,1077ZX,750
08-10-2022,3365ZX,3
10-09-2021,2600YX,4
28-08-2022,1908XX,1
19-08-2022,2923ZX,36
18-07-2021,2044ZX,4
15-11-2022,2752XX,323
30-07-2021,1992XX,50
21-08-2021,3193XX,346
03-09-2022,2396ZX,50
13-09-2022,3551ZX,100
31-08-2021,3413XX,5
30-06-2022,3138ZX,3
14-02-2022,1379ZX,9
20-10-2021,1967YX,126
24-02-2022,2847YX,623
01-02-2022,1971XX,30
09-10-2022,3413XX,2
17-07-2022,2970ZX,1
26-07-2022,1116ZX,100
14-09-2021,2977YX,4
28-07-2021,1479ZX,5
29-01-2022,3378ZX,300
16-08-2022,2317ZX,1334
19-03-2022,1945XX,1
12-09-2022,1497ZX,45
21-11-2022,2115ZX,5
03-07-2022,2484YX,72.5
10-11-2021,3462XX,50
24-02-2022,3345XX,3
24-03-2022,1126ZX,400
20-06-2022,1479ZX,2
09-04-2022,1497ZX,20
26-07-2021,1009XX,40
12-06-2022,3075XX,2
20-05-2022,1907XX,1
02-11-2022,2930ZX,3
19-05-2022,1126ZX,1350
15-01-2022,3250ZX,75
03-08-2022,1486ZX,8
08-09-2021,3590YX,7
01-03-2022,2498ZX,1
08-02-2022,2277XX,86
01-05-2022,3413XX,5
04-08-2021,3462XX,250
23-04-2022,3358YX,1
15-09-2022,3512XX,300
24-08-2021,1499ZX,1
10-06-2022,3160YX,15
10-12-2021,1584YX,1
10-07-2022,2200ZX,3
29-10-2022,3461ZX,3
18-04-2022,2291XX,645
27-06-2022,2867XX,15
02-09-2022,3193XX,1
08-10-2021,1571XX,5
13-01-2022,2501ZX,110
20-10-2021,2573ZX,2
26-12-2021,2840XX,361
05-08-2022,1970ZX,248.25
03-10-2022,1497ZX,100
24-02-2022,1193YX,15
14-09-2022,2021ZX,2
15-08-2021,3512XX,5000
11-06-2022,1497ZX,42
13-08-2021,3570ZX,4
22-02-2022,1882ZX,1
01-10-2022,1499XX,70
12-03-2022,1953XX,1
07-11-2021,1630YX,10
26-11-2021,2673YX,1460
25-11-2022,1993XX,330
13-05-2022,3512XX,4200
02-06-2022,1630YX,1
10-03-2022,2867XX,6
02-06-2022,3075XX,2
28-07-2022,3193XX,1
02-08-2022,3358YX,1
21-10-2021,2953ZX,2
14-08-2022,3143ZX,4
17-10-2022,2847YX,78
31-07-2022,3358YX,1
03-12-2021,2173ZX,4
01-10-2022,1464XX,7
17-09-2021,2727ZX,643
29-08-2022,2473ZX,69415
09-10-2022,1601XX,3
10-10-2022,2988XX,1
01-06-2022,1945XX,1
10-07-2022,3399XX,1
02-01-2022,1083XX,100
16-03-2022,1009XX,100
24-03-2022,1464XX,2
08-09-2021,2331ZX,15
02-03-2022,2016ZX,130
05-10-2022,3616ZX,13
11-11-2022,3027ZX,1
14-05-2022,3462XX,100
30-11-2021,3177ZX,135
06-04-2022,1441XX,3
13-04-2022,1317ZX,1
23-12-2021,2621XX,6
09-01-2022,2013XX,2.5
11-10-2021,2200ZX,2
13-11-2022,1964YX,160
13-09-2022,1956ZX,2
12-08-2022,2840XX,462
08-01-2022,1206YX,24
02-07-2022,1382ZX,32
25-10-2022,1967YX,130
31-12-2021,1445YX,1
06-10-2022,3502YX,2
17-07-2021,1964YX,332.5
15-12-2021,1464XX,2
14-01-2022,2867XX,20
14-11-2022,2752XX,3
03-01-2022,3399XX,10
09-09-2022,1993XX,195
02-05-2022,2336YX,180
20-07-2022,3365ZX,20
01-11-2022,2501ZX,110
15-08-2022,2501ZX,120
20-07-2021,3576YX,6
18-10-2022,2935YX,1
26-03-2022,1077ZX,1162
18-05-2022,2342ZX,87
07-07-2022,3494XX,50
09-08-2022,3533ZX,1050
25-07-2021,3075XX,1
10-11-2022,1317ZX,1
15-06-2022,3053XX,77
16-07-2022,3502YX,1
18-03-2022,2025XX,5
11-11-2021,1907XX,1
14-10-2022,2053YX,6
01-02-2022,3533ZX,12000
01-08-2021,1956XX,1
05-10-2022,1993XX,337
29-07-2022,3404ZX,8
13-10-2021,2021ZX,5
21-02-2022,3512XX,900
12-07-2022,1956XX,1
07-10-2021,3423ZX,1
15-10-2022,3053XX,6
13-06-2022,2524XX,40
21-10-2022,3399XX,8
20-03-2022,1382ZX,11
15-03-2022,2234XX,3
14-08-2022,1497ZX,18
13-03-2022,3177ZX,67.5
01-06-2022,2501ZX,426
09-10-2021,2956XX,1
04-11-2021,2508YX,1
25-10-2022,3512XX,3800
01-05-2022,3378ZX,600
14-10-2021,1630YX,4
30-08-2022,1126ZX,1450
14-01-2022,3533ZX,1100
14-08-2022,2632XX,300
21-05-2022,1624XX,1
12-11-2022,3025ZX,1
15-11-2021,3407ZX,1
23-07-2022,1956ZX,1
06-05-2022,1497ZX,221
28-08-2021,1317ZX,1
24-06-2022,2661ZX,6
10-04-2022,1163ZX,44
16-05-2022,2953ZX,1
12-10-2021,3533ZX,1500
01-11-2021,3120YX,2
14-07-2022,2763ZX,233
16-09-2021,3590YX,6
25-06-2022,3512XX,1200
12-12-2021,3448ZX,40
20-10-2022,1971XX,40
26-05-2022,2220YX,6
21-11-2021,1624ZX,8
03-12-2021,3420XX,3
26-06-2022,2930ZX,10
16-10-2021,2803YX,653
08-10-2021,1582ZX,1
17-09-2022,1077ZX,914
05-11-2021,1497ZX,36.3
18-07-2021,1953XX,1
16-10-2022,1993XX,105
14-10-2021,3502YX,5
23-07-2021,1971XX,40
28-05-2022,2867XX,6
05-11-2021,2315YX,90
30-09-2022,1499XX,224
19-03-2022,3551ZX,1000
24-04-2022,2212ZX,8
12-09-2022,1497ZX,75
08-09-2021,1083XX,679
01-01-2022,2173ZX,3
28-07-2022,1234YX,88
12-11-2022,1630YX,1
13-04-2022,3143ZX,5
07-08-2021,3250ZX,125
12-08-2021,1970ZX,50
11-07-2022,2847YX,1
17-02-2022,2236ZX,2
19-11-2021,1486ZX,1
18-10-2021,2763ZX,4101
16-12-2021,3533ZX,2600
15-06-2022,2315YX,86
10-11-2022,2766XX,80
11-12-2021,2621XX,4
20-05-2022,3193XX,2
06-09-2021,2501ZX,33
24-01-2022,2326ZX,33
10-11-2022,2785YX,435
31-12-2021,1445YX,2
19-06-2022,3132YX,1
11-08-2021,1486ZX,3
09-09-2021,2039ZX,3
13-07-2021,1234YX,105
01-12-2021,3084ZX,1
30-06-2022,3423ZX,2
25-11-2021,3570ZX,17
04-09-2021,2508YX,1
31-10-2021,2935YX,33
30-10-2021,3423ZX,2
29-11-2021,1497ZX,76
16-07-2021,2315YX,6
01-01-2022,3502YX,2
01-09-2022,1009XX,232
29-09-2021,2923ZX,6
21-04-2022,2484YX,58
03-10-2021,2953YX,60
15-11-2021,1497ZX,10
10-02-2022,3512XX,4000
10-10-2021,1497ZX,41.5
27-09-2021,3619ZX,38
11-05-2022,1479ZX,2
19-08-2021,2953ZX,1
04-10-2021,3551ZX,105
19-09-2022,2953ZX,1
15-02-2022,1479ZX,5
21-06-2022,2291XX,288
24-09-2021,3462XX,100
01-04-2022,2498ZX,1
12-11-2022,3462XX,4836
17-10-2021,2501ZX,100
15-07-2021,2953ZX,4
12-01-2022,2013XX,175
16-05-2022,1382ZX,14
29-03-2022,1582ZX,1
04-05-2022,3003XX,6
09-12-2021,3079YX,18
12-09-2022,3358YX,1
01-11-2022,3495ZX,50
01-03-2022,2291XX,243
04-05-2022,1601XX,3
30-03-2022,1497ZX,21
02-01-2022,1499ZX,2
09-08-2021,1624XX,2
14-09-2022,1009XX,204
16-03-2022,3495ZX,40
03-08-2022,2508YX,2
14-12-2021,3053XX,31
30-11-2021,3053XX,15
29-04-2022,3502YX,2
24-11-2021,2317ZX,494
28-06-2022,2025XX,20
25-07-2021,1967YX,240
22-07-2021,2265YX,3
09-07-2022,1379ZX,7
13-10-2022,2935YX,5
06-10-2021,1601XX,1
11-03-2022,3462XX,50
18-05-2022,3576YX,8
31-10-2021,1497ZX,15
21-08-2022,2337ZX,100
14-03-2022,3512XX,20
14-02-2022,1497ZX,57
25-11-2022,2564YX,60
05-06-2022,3590YX,6
02-11-2021,3420XX,1
30-07-2021,1921XX,1
16-10-2022,1130XX,585
19-07-2021,2317ZX,249
08-09-2022,1971XX,35
26-09-2022,2212XX,23
21-05-2022,1379ZX,30
29-03-2022,2673YX,2351
29-08-2021,2229ZX,3
15-03-2022,2096YX,1
22-09-2021,1956ZX,2
11-10-2021,1009XX,153
23-11-2021,1083XX,70
15-01-2022,2515YX,50
05-07-2022,2013XX,20
03-11-2022,2041ZX,6
14-11-2022,2483YX,33600
16-11-2021,2277XX,138
15-09-2022,1990XX,12.5
06-01-2022,2938ZX,4
27-02-2022,2016ZX,27.5
21-10-2021,2317ZX,200
10-01-2022,2267ZX,4
03-10-2022,3448ZX,50
17-01-2022,1956ZX,1
15-10-2022,3495ZX,10
12-10-2022,3404ZX,5
05-01-2022,1956ZX,1
29-08-2021,1992XX,40
26-10-2021,1499ZX,1
21-08-2022,2317ZX,1103
21-01-2022,1077ZX,2000
13-09-2022,3084ZX,1
06-03-2022,1083XX,30
21-07-2021,3399XX,6
12-06-2022,3551ZX,100
13-02-2022,2277XX,107
10-05-2022,1907XX,1
09-07-2022,1126ZX,3959
28-08-2021,1077ZX,161
25-01-2022,3160YX,2
19-12-2021,3125XX,5
06-11-2022,1441XX,3
22-08-2021,2336YX,15
27-01-2022,2291XX,1357
25-04-2022,1445YX,1
15-06-2022,2752XX,65
27-08-2022,3404ZX,10
11-09-2021,1511ZX,20
09-11-2022,2227XX,3
24-07-2021,2234XX,4
15-10-2021,2317ZX,602
01-11-2022,1630YX,1
02-04-2022,3025ZX,1
01-07-2022,1234YX,19
22-06-2022,2212ZX,2
09-03-2022,2953YX,60
12-11-2022,1009XX,60
11-12-2021,2498ZX,1
02-08-2022,3075XX,2
14-04-2022,2041ZX,1
01-07-2022,3502YX,8
14-07-2021,2564YX,126
17-08-2022,2342ZX,40
04-03-2022,2189ZX,5
08-10-2022,1499ZX,1
03-12-2021,2291XX,8
02-05-2022,3423ZX,1
24-08-2021,3423ZX,1
15-09-2022,2501ZX,368
04-03-2022,2876ZX,1
14-11-2022,2200ZX,5
04-05-2022,1379ZX,59
05-09-2022,1083XX,2757
27-08-2021,1193YX,60
22-03-2022,3177ZX,67.5
20-06-2022,3120YX,5
27-08-2021,1586ZX,2
13-04-2022,1464XX,2
29-12-2021,1601XX,1
11-09-2021,1009XX,20
07-09-2021,2348YX,1
06-03-2022,2956XX,1
01-09-2022,1601XX,1
11-08-2021,2752XX,33
27-01-2022,1126ZX,9800
18-11-2022,2487YX,11
28-02-2022,1479ZX,2
30-01-2022,2021ZX,4
21-11-2021,1385ZX,15
27-07-2022,1382ZX,9
13-08-2021,2277XX,76
24-09-2022,2025XX,16
17-10-2021,3420XX,3
06-05-2022,1499XX,200
31-12-2021,1130XX,50
10-10-2021,2331ZX,300
24-08-2021,2501ZX,200
14-09-2021,1145YX,32
02-01-2022,1624XX,2
30-10-2021,2840XX,1352
28-07-2021,3345XX,7
16-07-2022,1971XX,50
15-04-2022,1993XX,375
25-11-2021,2229ZX,2
05-12-2021,2513ZX,1
14-02-2022,2016ZX,10
09-10-2022,1379ZX,8
14-02-2022,2515YX,125
23-08-2021,2331ZX,687
22-07-2021,1445YX,3
10-12-2021,1161XX,30
27-10-2021,2938ZX,4
24-09-2021,1907XX,5
31-12-2021,1511ZX,15
06-10-2022,2876ZX,1
03-10-2021,3502YX,2
20-08-2022,2766XX,272
17-02-2022,2326ZX,230
30-04-2022,2646XX,26
26-07-2021,1145YX,137
22-11-2022,1882ZX,2
23-11-2021,1497ZX,26
14-12-2021,2673YX,347
06-06-2022,1385ZX,8
05-11-2022,1953XX,1
11-03-2022,2044ZX,12
13-09-2021,3570ZX,1
19-06-2022,2876ZX,10
15-09-2022,3494XX,100
12-12-2021,1126ZX,850
14-12-2021,3079YX,18
02-02-2022,3533ZX,3000
25-02-2022,2508YX,1
23-09-2022,3044XX,1
23-07-2021,3399XX,2
09-11-2022,2876ZX,1
04-08-2021,2956XX,6
26-12-2021,2714ZX,47.9
18-08-2022,1145YX,11
23-01-2022,2291XX,16
16-09-2021,1584YX,1
27-08-2022,2170YX,4
16-07-2021,3590YX,15
17-12-2021,2498YX,4
29-08-2022,1382ZX,3
07-09-2022,1206YX,176
01-06-2022,2876ZX,1
28-02-2022,3160YX,20
29-08-2022,3404ZX,6
31-12-2021,3448ZX,30
18-09-2022,3413XX,1
31-08-2021,3399XX,2
28-01-2022,1083XX,1765
16-08-2022,3271ZX,1
25-05-2022,1479ZX,30
12-10-2021,3125XX,4
05-10-2022,3576YX,10
19-08-2022,3423ZX,1
30-07-2022,1214ZX,25
04-05-2022,2212XX,1
29-07-2022,3178ZX,1
19-10-2021,3399XX,1
02-08-2022,3365ZX,1
30-09-2022,2970ZX,1
28-03-2022,1497ZX,275
17-11-2021,1624XX,1
10-08-2021,2513ZX,2
10-11-2022,3590YX,7
05-05-2022,1116ZX,2737
09-07-2022,1970ZX,45
10-05-2022,3407ZX,5
30-09-2022,2041ZX,12
11-05-2022,2513ZX,2
22-07-2021,3576YX,5
17-06-2022,2930ZX,6
13-03-2022,2277XX,451
16-01-2022,2016ZX,317
05-02-2022,2277XX,56
25-12-2021,2876ZX,1
28-11-2021,2766XX,118
04-11-2022,1317ZX,4
03-05-2022,3590YX,19
23-02-2022,2673YX,880
27-10-2022,2935YX,21
27-09-2021,2935YX,5
03-02-2022,1993XX,75
06-07-2022,1317ZX,1
29-09-2022,2803YX,814
14-09-2022,1582ZX,1
07-06-2022,3193XX,2
23-07-2022,3193XX,5
08-06-2022,1317ZX,1
21-08-2022,3177ZX,67.5
10-05-2022,2840XX,538
26-04-2022,2840XX,225
30-06-2022,1330ZX,1
07-10-2021,2513ZX,1
27-08-2021,1992XX,10
09-10-2021,2044ZX,1
28-02-2022,3495ZX,50
10-02-2022,1971XX,155
31-07-2021,3413XX,20
15-08-2021,2923ZX,165.23
08-09-2021,2359ZX,8931
20-07-2021,3619ZX,2207
15-10-2022,3025ZX,1
03-08-2022,2923ZX,1
06-11-2021,2212XX,8
25-10-2021,2923ZX,10
03-09-2021,2930ZX,1
09-08-2022,2953YX,30
28-08-2022,2039ZX,2
27-10-2022,1970ZX,190
07-08-2021,2501ZX,284
13-04-2022,1695ZX,1
09-11-2021,3407ZX,2
21-11-2021,2564YX,84
11-10-2022,3404ZX,13
08-01-2022,2953ZX,1
11-12-2021,3407ZX,2
01-11-2022,2606XX,2
29-09-2022,2498ZX,1
25-12-2021,1083XX,5457
18-03-2022,1009XX,50
05-11-2021,1214ZX,969
24-06-2022,2458ZX,2500
21-04-2022,3193XX,22
27-11-2021,2606XX,2
17-08-2022,1317ZX,1
18-09-2021,3143ZX,3
31-03-2022,3590YX,164
17-10-2022,1586ZX,12
27-05-2022,2039ZX,11
23-08-2021,3345XX,25
12-10-2022,2317ZX,450
21-03-2022,3084ZX,1
28-10-2021,2988XX,1
15-08-2022,3079YX,226
12-10-2022,3551ZX,1424
13-06-2022,1479ZX,20
20-11-2022,2013XX,22.5
01-11-2022,1224XX,10
24-04-2022,1994XX,65
14-09-2021,3053XX,15
22-04-2022,1083XX,3436
03-05-2022,2265YX,2
21-09-2021,1741YX,2
31-10-2021,2039ZX,5
22-11-2021,2044ZX,6
16-05-2022,2752XX,21
21-10-2022,2331ZX,746
10-08-2021,2337ZX,991
16-09-2021,1163ZX,40
09-10-2022,1695ZX,1
05-12-2021,3138ZX,2
07-02-2022,1908XX,1
13-03-2022,2016ZX,80
31-05-2022,2227XX,1
03-12-2021,1882ZX,1
18-12-2021,2632XX,550
06-01-2022,3512XX,4
11-05-2022,3512XX,2238
26-11-2021,2925ZX,15
22-10-2021,3365ZX,5
28-09-2022,3250ZX,250
05-09-2022,2025XX,6
20-01-2022,3407ZX,5
27-04-2022,2021ZX,6
13-12-2021,2876ZX,14
13-11-2022,2189ZX,65
23-08-2022,2054ZX,8
16-03-2022,1499XX,10
05-11-2021,2953YX,150
31-10-2021,2326ZX,104
04-09-2022,1214ZX,152
10-08-2022,2646XX,36
29-10-2021,1907XX,1
23-06-2022,1479ZX,10
06-08-2022,1971XX,50
03-05-2022,2013XX,100
09-06-2022,3084ZX,1
04-10-2021,3177ZX,67.5
27-07-2022,3619ZX,4940
07-12-2021,1009XX,2365
31-07-2022,2060XX,5
20-10-2022,1116ZX,80
26-04-2022,3143ZX,3
19-11-2022,3533ZX,900
19-07-2022,1953XX,1
22-09-2021,3160YX,4
06-08-2021,2342ZX,525
30-10-2021,2956XX,13
19-05-2022,1953XX,1
27-04-2022,2956XX,6
19-10-2021,2970ZX,1
04-11-2021,2501ZX,31
05-06-2022,2348YX,1
18-12-2021,1116ZX,175
18-01-2022,1584YX,1
27-09-2022,2785YX,90
25-07-2022,2515YX,40
18-09-2021,2331ZX,60
08-12-2021,3358YX,1
09-05-2022,2326ZX,362
16-02-2022,3423ZX,1
21-06-2022,1163ZX,100
28-07-2021,2970ZX,1
30-01-2022,1385ZX,9
22-11-2021,1255ZX,1
03-08-2022,1499XX,70
06-02-2022,3423ZX,6
04-01-2022,3378ZX,5
19-01-2022,3619ZX,2800
04-12-2021,3365ZX,1000
12-07-2022,2501ZX,809
26-11-2021,3461ZX,3
10-11-2021,3160YX,10
28-07-2022,2935YX,3
20-08-2021,1582ZX,1
24-05-2022,3533ZX,1000
22-08-2021,2054ZX,4
01-03-2022,2673YX,660
27-04-2022,2142ZX,48
17-08-2021,2814YX,110
08-09-2021,2044ZX,140
12-04-2022,3120YX,3
28-04-2022,2021ZX,4071
16-05-2022,1193YX,47
18-03-2022,1382ZX,8
03-10-2021,1445YX,2
25-07-2021,3413XX,5
30-06-2022,2229XX,2
23-08-2022,2953ZX,1
31-08-2021,1695ZX,1
22-11-2022,1994XX,84
16-03-2022,2013XX,100
10-07-2022,3462XX,120
20-08-2021,2953YX,60
23-11-2021,3533ZX,315
29-10-2022,3512XX,525
20-08-2021,1956XX,1
29-07-2021,2234XX,3
19-09-2021,2317ZX,200
15-06-2022,3512XX,4000
31-10-2022,2953ZX,1
13-05-2022,2923ZX,10
14-04-2022,1083XX,1310
22-07-2021,3576YX,8
17-07-2022,2498ZX,1
30-07-2022,1009XX,50
05-08-2021,2513ZX,1
07-08-2022,2293XX,61
16-11-2022,3365ZX,1
03-09-2022,3533ZX,500
25-03-2022,2923ZX,3
15-06-2022,3079YX,78
28-07-2021,2117YX,4
18-04-2022,3016YX,1
31-01-2022,1511ZX,10
07-04-2022,2763ZX,1304
09-02-2022,3576YX,210
24-10-2021,3413XX,5
21-12-2021,1964YX,1420
06-08-2022,1967YX,32.5
15-10-2021,2953YX,210
15-04-2022,3132YX,1
06-09-2022,1499ZX,2
10-10-2022,3205XX,1
23-08-2022,3025ZX,1
03-10-2022,1945XX,1
01-08-2021,2923ZX,156
03-10-2021,2096YX,3
04-12-2021,3448ZX,20
13-06-2022,2970ZX,3
30-10-2021,1650XX,7
01-10-2022,3075YX,12
09-10-2021,2317ZX,34.33
21-08-2022,1499ZX,2
08-06-2022,3358YX,1
15-01-2022,3494XX,30
11-06-2022,2013XX,45
04-11-2021,1486ZX,5
10-02-2022,3576YX,3
04-04-2022,3533ZX,150
02-12-2021,3365ZX,1000
04-08-2021,2227XX,4
20-08-2021,2662ZX,67
27-07-2022,1317ZX,1
23-03-2022,3027ZX,1
08-04-2022,1445YX,2
05-07-2022,3075XX,1
31-07-2021,3462XX,50
05-10-2021,3084ZX,1
23-11-2022,2672YX,10
17-04-2022,1379ZX,4
23-01-2022,1436YX,32
10-07-2022,2025XX,35
13-11-2021,3407ZX,1
16-08-2022,1695ZX,1
30-07-2022,1995XX,17
17-10-2021,3619ZX,312
11-03-2022,1445YX,1
12-03-2022,3075XX,1
09-11-2022,1964YX,0.5
17-01-2022,2930ZX,11
08-09-2021,3365ZX,5
20-07-2022,2317ZX,672
26-06-2022,1993XX,250
04-09-2022,2200ZX,13
31-05-2022,2326ZX,50
05-08-2021,1990XX,27.5
16-08-2022,1497ZX,1250
30-09-2021,2488ZX,297
30-05-2022,2501ZX,37
04-05-2022,3533ZX,500
01-10-2022,1630YX,1
09-10-2021,3079YX,18
22-08-2021,3079YX,48
22-11-2021,2326ZX,340
12-12-2021,3420XX,2
23-09-2021,3407ZX,3
09-10-2021,1385ZX,8
03-09-2021,2953ZX,1
10-12-2021,3365ZX,50
20-09-2022,2621XX,3
01-10-2022,3610XX,12
26-04-2022,3053XX,20
15-09-2022,2876ZX,1
04-01-2022,1479ZX,5
01-05-2022,3250ZX,10
